comment_text,sentiment_label,sentiment,confidence_score,url,post_url
9,TÍCH CỰC,POS,0.9431,https://www.facebook.com/vanthenguyenit/videos/h%C6%B0%E1%BB%9Bng-d%E1%BA%ABn-t%E1%BA%A1o-video-ai-veo-3-a-z-tuy%E1%BB%87t-chi%C3%AAu-x%C3%A2y-k%C3%AAnh-youtube-2026/1298602452126820?locale=en_US,https://www.facebook.com/vanthenguyenit/videos/h%C6%B0%E1%BB%9Bng-d%E1%BA%ABn-t%E1%BA%A1o-video-ai-veo-3-a-z-tuy%E1%BB%87t-chi%C3%AAu-x%C3%A2y-k%C3%AAnh-youtube-2026/1298602452126820?locale=en_US
"Xe Nhật như Honda đi 7 năm hay 10 năm máy móc vẫn nguyên bản, chỉ việc thay dầu đổ xăng là chạy. Tucson đi tầm 5 năm quay đầu là bắt đầu phải thay thế, sửa chữa lặt vặt nhiều rồi đó b",TIÊU CỰC,NEG,0.9874,https://www.facebook.com/groups/aemexe/posts/3770555053099403?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3770555053099403?locale=en_US
"dạ hông hề lỗi nha anh
mua xe lh em ạ 
Em Hải vinfast miền nam 
Hỗ trợ giá cực tốt cũng như hồ sơ nhanh chóng
📞:0933728305",TÍCH CỰC,POS,0.9929,https://www.facebook.com/groups/1023069638660550/posts/1484074419226734?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1484074419226734?locale=en_US
Coi lại cách chạy,TIÊU CỰC,NEG,0.9751,https://www.facebook.com/legiahuy08/videos/honda-city-kh%C3%B4ng-ti%E1%BA%BFt-ki%E1%BB%87m-x%C4%83ng-nh%C6%B0-c%C3%B4ng-b%E1%BB%91-v%C3%A0-c%C3%A1ch-%C3%A2m-r%E1%BA%A5t-t%E1%BB%87/3351386751756579/?locale=en_US,https://www.facebook.com/legiahuy08/videos/honda-city-kh%C3%B4ng-ti%E1%BA%BFt-ki%E1%BB%87m-x%C4%83ng-nh%C6%B0-c%C3%B4ng-b%E1%BB%91-v%C3%A0-c%C3%A1ch-%C3%A2m-r%E1%BA%A5t-t%E1%BB%87/3351386751756579/?locale=en_US
Mới hỏi lọc xăng hảng báo hơn 2tr chưa công,TIÊU CỰC,NEG,0.9489,https://www.facebook.com/groups/xpandervietnamclub/posts/2806572859565103?locale=en_US,https://www.facebook.com/groups/xpandervietnamclub/posts/2806572859565103?locale=en_US
খুবই সুন্দর একটি দরজা,TÍCH CỰC,POS,0.956,https://www.facebook.com/woodtech786/videos/wooden-panel-door-%E0%A4%B2%E0%A4%95%E0%A5%9C%E0%A5%80-%E0%A4%95%E0%A5%87-%E0%A4%A6%E0%A4%B0%E0%A4%B5%E0%A4%BE%E0%A4%9C%E0%A5%87-doors-fulshdoor-paneldoor/556335337192352?locale=en_US,https://www.facebook.com/woodtech786/videos/wooden-panel-door-%E0%A4%B2%E0%A4%95%E0%A5%9C%E0%A5%80-%E0%A4%95%E0%A5%87-%E0%A4%A6%E0%A4%B0%E0%A4%B5%E0%A4%BE%E0%A4%9C%E0%A5%87-doors-fulshdoor-paneldoor/556335337192352?locale=en_US
"Hỏng còi thì thay luôn đôi còi sên bác ạ 
E có còi sên cắm giắc zin cho Creta
---
🚘 Bazoocar - Độ xe - Phụ kiện, đồ chơi công nghệ     
♦️ Mở tính năng ẩn Mazda, Ford, Honda, Kia, Fadil 
♦️ Thay thế Van cảm biến áp suất lốp theo xe 
🏠 Địa chỉ: 11 ngõ 24 Phố Đặng Tiến Đông, Trung Liệt, Đống Đa, Hà Nội.     
📞 0935.21.22.23",TÍCH CỰC,POS,0.989,https://www.facebook.com/groups/345713636690072/posts/971611810766915?locale=en_US,https://www.facebook.com/groups/345713636690072/posts/971611810766915?locale=en_US
Ông kinh nghệm về xe ô tô Ông Tư vấn xem có trăm củ mua con nào,TRUNG TÍNH,NEU,0.8306,https://www.facebook.com/quocviet.hoang.3576224/videos/so-s%C3%A1nh-h%C6%A1n-thua-toyota-vios-hyundai-acent-xetothalong-muabanoto/1203337647796744/?locale=en_US,https://www.facebook.com/quocviet.hoang.3576224/videos/so-s%C3%A1nh-h%C6%A1n-thua-toyota-vios-hyundai-acent-xetothalong-muabanoto/1203337647796744/?locale=en_US
"Nếu đk kinh tế còn hạn hẹp thì bạn chọn Xpander là ok nhất. Rộng rãi, chi phí ok. Nố chung là rất ổn.",TÍCH CỰC,POS,0.9928,https://www.facebook.com/groups/1705991669529566/posts/24864126409956098?locale=en_US,https://www.facebook.com/groups/1705991669529566/posts/24864126409956098?locale=en_US
Đẹp quá đi 🚩,TÍCH CỰC,POS,0.9928,https://www.facebook.com/groups/aemexe/posts/3363549633799949?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3363549633799949?locale=en_US
bỏ anonymous đi lên đây khóc + evident là dễ được hoàn hơn đấy,TÍCH CỰC,POS,0.8213,https://www.facebook.com/groups/1167278443782686/posts/2437795673397617?locale=en_US,https://www.facebook.com/groups/1167278443782686/posts/2437795673397617?locale=en_US
"Thêm Videos cho ae
https://www.youtube.com/@MazdaOfficial/videos",TÍCH CỰC,POS,0.9921,https://www.facebook.com/groups/aemexe/posts/3363549633799949?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3363549633799949?locale=en_US
"Đã đi sạc 100% 
Còn 10% chạy dc 540km không bật nhạc quá to.! K bật điều hoà vùng 3 vùng 1-2 bật mức 2 .!",TÍCH CỰC,POS,0.9915,https://www.facebook.com/groups/1927097800974773/posts/2481842322166982?locale=en_US,https://www.facebook.com/groups/1927097800974773/posts/2481842322166982?locale=en_US
h nó dòng xe phổ biến kiếm đồ phụ tùng cũng dễ nữa mắc đâu ra :)),TRUNG TÍNH,NEU,0.7863,https://www.facebook.com/groups/1705991669529566/posts/24864126409956098?locale=en_US,https://www.facebook.com/groups/1705991669529566/posts/24864126409956098?locale=en_US
"Mình thấy tình huống này hay bị ấn trước, như phản xạ thấy quay đầu là ấn, nhưnggg koooo, phải chờ đầu xe chạm vào biển báo mới ấn 😂😂",TRUNG TÍNH,NEU,0.4895,https://www.facebook.com/groups/onthigplxotomoto/posts/2071042443302880?locale=en_US,https://www.facebook.com/groups/onthigplxotomoto/posts/2071042443302880?locale=en_US
Bơm nước mấy trăm ngàn thay luôn êm ru. Bi đầu lạnh kêu thay luôn em ru ạ hình như vios 2009,TÍCH CỰC,POS,0.9918,https://www.facebook.com/hungmolet88/videos/l%E1%BB%97i-th%C6%B0%E1%BB%9Dng-g%E1%BA%B7p-tr%C3%AAn-c%C3%A1c-d%C3%B2ng-xe-toyota-vios/721565154088052?locale=en_US,https://www.facebook.com/hungmolet88/videos/l%E1%BB%97i-th%C6%B0%E1%BB%9Dng-g%E1%BA%B7p-tr%C3%AAn-c%C3%A1c-d%C3%B2ng-xe-toyota-vios/721565154088052?locale=en_US
"Chế độ Eco bốc hơn, và tốn điện hơn, còn lại chả thấy khác gì",TÍCH CỰC,POS,0.9533,https://www.facebook.com/groups/1167278443782686/posts/2505471216630062?locale=en_US,https://www.facebook.com/groups/1167278443782686/posts/2505471216630062?locale=en_US
Có cho em chọn lại 10 lần ở thời điểm đó thì e vẫn chọn san25 các bác ạ. Hết nước chấm phục vụ gia đình 2 lớn 2 bé xuất sắc lại còn hay chạy nam bắc nữa chứ 😂🥰🥰🥰,TÍCH CỰC,POS,0.9852,https://www.facebook.com/groups/aemexe/posts/3758834757604766?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3758834757604766?locale=en_US
CRV nhé,TÍCH CỰC,POS,0.9879,https://www.facebook.com/groups/aemexe/posts/3158154644339450?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3158154644339450?locale=en_US
có bản tiếng anh ko,TRUNG TÍNH,NEU,0.8964,https://www.facebook.com/ProAuto.vn/videos/-khi-khoang-sau-ford-everest-kh%C3%B4ng-c%C3%B2n-l%C3%A0-gh%E1%BA%BF-ng%E1%BB%93i-m%C3%A0-tr%E1%BB%9F-th%C3%A0nh-kh%C3%B4ng-gian-ngh%E1%BB%89-/887503603875303?locale=en_US,https://www.facebook.com/ProAuto.vn/videos/-khi-khoang-sau-ford-everest-kh%C3%B4ng-c%C3%B2n-l%C3%A0-gh%E1%BA%BF-ng%E1%BB%93i-m%C3%A0-tr%E1%BB%9F-th%C3%A0nh-kh%C3%B4ng-gian-ngh%E1%BB%89-/887503603875303?locale=en_US
"Máy x phọt cũng 1.5 và vác cái xác xe đi cảm giác mệt mỏi tốn xăng hơn nhiều. Khuyên nếu đi phố thì nên chọn sonet, tiện lợi thiết kế đẹp, khá tiết kiệm từ vận hành tới bảo dưỡng",TÍCH CỰC,POS,0.9895,https://www.facebook.com/groups/aemexe/posts/3145417738946474?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3145417738946474?locale=en_US
Camry,TRUNG TÍNH,NEU,0.7621,https://www.facebook.com/groups/gearupvn/posts/1283880833177048?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1283880833177048?locale=en_US
"Quan trọng nhất là bước chọn xe đấy bác ợ . Nên chọn chiếc nào còn tươi 1 chút và có thợ giỏi xem xe giúp , mua phải xe nát quá về làm lại cũng tốn khá đấy bác . Đây là kinh nghiệm của e khi chơi dòng sport hse .",TRUNG TÍNH,NEU,0.5868,https://www.facebook.com/groups/213136749292930/posts/1753134435293146?locale=en_US,https://www.facebook.com/groups/213136749292930/posts/1753134435293146?locale=en_US
https://s.shopee.vn/8fJzQQMczu,TRUNG TÍNH,NEU,0.0,https://www.facebook.com/groups/262990820507461/posts/3468894426583735?locale=en_US,https://www.facebook.com/groups/262990820507461/posts/3468894426583735?locale=en_US
Vừa mua độ thêm 320 củ.Chả biết sau này như nào nhưng giờ cũng thik.Sau khi nghe vụ cháy ở HCM.Đang rén.Thuu cố mua xe xịn hơn tí mà đi Thật lòng,TÍCH CỰC,POS,0.9785,https://www.facebook.com/groups/1023069638660550/posts/1273045136996331?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1273045136996331?locale=en_US
Chẳng có gì mà la lối om xom. Thế giới nó đã đi từ kiếp nào. 4000 năm văn hiến mà vẫn chưa lớn nổi. Có cái xe mà làm như có cái gì to lớn lắm. Đá banh cũng thế đá 3 trận chả được qua nào. Hanh dien quá Việt Nam ơi,TIÊU CỰC,NEG,0.9879,https://www.facebook.com/groups/vinfastvf9/posts/1470068973803665?locale=en_US,https://www.facebook.com/groups/vinfastvf9/posts/1470068973803665?locale=en_US
"Nếu ngân sách có hạn, bản Luxury của Sonet là đủ dùng, vẫn có đèn LED, Cruise Control, màn hình 8 inch, phanh đĩa sau, bản này hợp lí nhất để chọn.",TÍCH CỰC,POS,0.988,https://www.facebook.com/groups/voz.oto.xemay/posts/1508669310291922?locale=en_US,https://www.facebook.com/groups/voz.oto.xemay/posts/1508669310291922?locale=en_US
"Thay bóng led, lắp giáp pin, thủ cờ lê 10, ko để pin dưới 10%",TIÊU CỰC,NEG,0.9325,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1316982476239815?locale=en_US,https://www.facebook.com/groups/vinfastvf5plus3mien/posts/1316982476239815?locale=en_US
- Gương điện VF3 Huvi=>         https://s.shopee.vn/70CKPKGMCf,TRUNG TÍNH,NEU,0.8224,https://www.facebook.com/phukienotohuvi/videos/anh-th%E1%BB%A3-review-tr%E1%BA%A3i-nghi%E1%BB%87m-th%E1%BB%B1c-t%E1%BA%BF-g%C6%B0%C6%A1ng-%C4%91i%E1%BB%87n-vinfast-vf3/4261919347401635?locale=en_US,https://www.facebook.com/phukienotohuvi/videos/anh-th%E1%BB%A3-review-tr%E1%BA%A3i-nghi%E1%BB%87m-th%E1%BB%B1c-t%E1%BA%BF-g%C6%B0%C6%A1ng-%C4%91i%E1%BB%87n-vinfast-vf3/4261919347401635?locale=en_US
Cho a xin  link của ids 125 15.2.2022,TRUNG TÍNH,NEU,0.8551,https://www.facebook.com/groups/exauto.net/posts/3182479648677150?locale=en_US,https://www.facebook.com/groups/exauto.net/posts/3182479648677150?locale=en_US
"Có người khen, có người chê, nhưng mình vẫn quyết định chọn bạn đồng hành với mình vì không thiếu sự trẻ trung, mạnh mẽ và cũng không thiếu sự từng trãi trong thiết kế. Và khi đồng hành một thời gian, bạn ấy phù hợp với mình vì vừa đủ, không yếu, không hao xăng (HCM-Đà lạt, Full tải, hành lý, 6l/100km), nhược điểm thì chắc chắn có nhưng quan trọng thấy ""hợp"" gu là được. Xpander Cross, bạn đồng hành. Cùng với Thuy Pham Ngô Đăng Khoa 
#VữngTiếnMỗiHànhTrình #StarCamp",TÍCH CỰC,POS,0.9898,https://www.facebook.com/MitsubishiMotorsVietnam/posts/minigame-khoe-ch%E1%BA%A5t-phi%C3%AAu-l%C6%B0u-rinh-qu%C3%A0-%C4%91%E1%BB%99c-nh%E1%BA%A5ttinh-th%E1%BA%A7n-star-camp-kh%C3%B4ng-ch%E1%BB%89-d%E1%BB%ABng/1387926793368086?locale=en_US,https://www.facebook.com/MitsubishiMotorsVietnam/posts/minigame-khoe-ch%E1%BA%A5t-phi%C3%AAu-l%C6%B0u-rinh-qu%C3%A0-%C4%91%E1%BB%99c-nh%E1%BA%A5ttinh-th%E1%BA%A7n-star-camp-kh%C3%B4ng-ch%E1%BB%89-d%E1%BB%ABng/1387926793368086?locale=en_US
"Sau hơn 6 năm trải nghiệm cùng gia đình trên Mitsubishi Xpander một chiếc xe thực dụng và tuyệt vời cho những chuyến phiêu lưu. Bùi Chí Thuận Thu Trang 
#VữngTiếnMỗiHànhTrình
#StarCamp.",TÍCH CỰC,POS,0.9922,https://www.facebook.com/MitsubishiMotorsVietnam/posts/minigame-khoe-ch%E1%BA%A5t-phi%C3%AAu-l%C6%B0u-rinh-qu%C3%A0-%C4%91%E1%BB%99c-nh%E1%BA%A5ttinh-th%E1%BA%A7n-star-camp-kh%C3%B4ng-ch%E1%BB%89-d%E1%BB%ABng/1387926793368086?locale=en_US,https://www.facebook.com/MitsubishiMotorsVietnam/posts/minigame-khoe-ch%E1%BA%A5t-phi%C3%AAu-l%C6%B0u-rinh-qu%C3%A0-%C4%91%E1%BB%99c-nh%E1%BA%A5ttinh-th%E1%BA%A7n-star-camp-kh%C3%B4ng-ch%E1%BB%89-d%E1%BB%ABng/1387926793368086?locale=en_US
"Giá lăn bán gồm khuyến mãi có 680 tr thôi các bác, con xforce bản giữa 735 tr thì rõ con xforce là hơn, tính p/p còn ông seltos em thấy ngáo giá con brv-g giá báo 740 tr rồi nên tiền ít không thể chê mồm đc còn phải lấy xe để đi mà",TIÊU CỰC,NEG,0.9778,https://www.facebook.com/groups/431401395145676/posts/1034636534822156?locale=en_US,https://www.facebook.com/groups/431401395145676/posts/1034636534822156?locale=en_US
Xời khét lẹt,TIÊU CỰC,NEG,0.9863,https://www.facebook.com/groups/aemexe/posts/3363549633799949?locale=en_US,https://www.facebook.com/groups/aemexe/posts/3363549633799949?locale=en_US
Khả năng sau này kết hợp làm với bên bác,TÍCH CỰC,POS,0.9263,https://www.facebook.com/chuyengiapin/videos/s%E1%BB%ADa-c%C3%A1p-s%E1%BA%A1c-vf5-uy-t%C3%ADn-kh%E1%BA%AFc-ph%E1%BB%A5c-l%E1%BB%97i-s%E1%BA%A1c-kh%C3%B4ng-v%C3%A0o-%C4%91i%E1%BB%87n-c%C3%A1p-s%E1%BA%A1c-b%E1%BB%8B-chu%E1%BB%99t-c%E1%BA%AFn-%C4%91%E1%BB%A9t/1980670492551292?locale=en_US,https://www.facebook.com/chuyengiapin/videos/s%E1%BB%ADa-c%C3%A1p-s%E1%BA%A1c-vf5-uy-t%C3%ADn-kh%E1%BA%AFc-ph%E1%BB%A5c-l%E1%BB%97i-s%E1%BA%A1c-kh%C3%B4ng-v%C3%A0o-%C4%91i%E1%BB%87n-c%C3%A1p-s%E1%BA%A1c-b%E1%BB%8B-chu%E1%BB%99t-c%E1%BA%AFn-%C4%91%E1%BB%A9t/1980670492551292?locale=en_US
"hàng xóm nhà mình đi sonet, k thấy họ than phiền gì, mấy năm rồi vẫn ngon lành.",TÍCH CỰC,POS,0.8498,https://www.facebook.com/groups/gearupvn/posts/1463302568568206?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1463302568568206?locale=en_US
Cái gì cơ? Ford Việt Nam xử lý lỗi đẹp lòng đôi bên á? 🤣,TRUNG TÍNH,NEU,0.8015,https://www.facebook.com/groups/gearupvn/posts/1413803556851441?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1413803556851441?locale=en_US
"thiệt tình chs sao phân vân 2 con này, chốt hạ 1 câu là brv nhé, vừa rộng rãi lại máy nhật đi lâu dài",TÍCH CỰC,POS,0.6901,https://www.facebook.com/groups/431401395145676/posts/1155941886024953?locale=en_US,https://www.facebook.com/groups/431401395145676/posts/1155941886024953?locale=en_US
"Xe quốc dân là phải vậy, sửa rẻ, đồ sẵn, đi đâu cũng yên tâm",TÍCH CỰC,POS,0.9925,https://www.facebook.com/groups/192806336077033/posts/1189455443078779?locale=en_US,https://www.facebook.com/groups/192806336077033/posts/1189455443078779?locale=en_US
Xin giá mô tơ a,TIÊU CỰC,NEG,0.9066,https://www.facebook.com/toanthangauto318/videos/vios-%C4%91%E1%BA%ADu-t%E1%BA%A1i-ch%E1%BB%97-m%E1%BA%A5t-l%E1%BA%A1nh-ch%E1%BB%89-l%E1%BA%A1nh-khi-xe-ch%E1%BA%A1ytoanthangauto-suachuaoto-xuhuong/880026831752560?locale=en_US,https://www.facebook.com/toanthangauto318/videos/vios-%C4%91%E1%BA%ADu-t%E1%BA%A1i-ch%E1%BB%97-m%E1%BA%A5t-l%E1%BA%A1nh-ch%E1%BB%89-l%E1%BA%A1nh-khi-xe-ch%E1%BA%A1ytoanthangauto-suachuaoto-xuhuong/880026831752560?locale=en_US
29x lăn bánh xong xuôi ạ. Ib e 0868853370,TRUNG TÍNH,NEU,0.8828,https://www.facebook.com/groups/1023069638660550/posts/1446406152993561?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1446406152993561?locale=en_US
Dưới 1 tỏi thì con nào mà chẳng có độ kêu có điều kêu trong mức cho phép thôi.,TRUNG TÍNH,NEU,0.7215,https://www.facebook.com/groups/687717375939218/posts/759005355477086?locale=en_US,https://www.facebook.com/groups/687717375939218/posts/759005355477086?locale=en_US
"ISUZU QKR 270 đầu vuông :))))) hồi giờ 4 chiếc xe tải đã đi thì loa chống điếc, tới chiếc này nghe tạm được kkk",TRUNG TÍNH,NEU,0.8348,https://www.facebook.com/groups/gearupvn/posts/1130050315226768?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1130050315226768?locale=en_US
"Thiết kế xe Kia 3 năm nay có vẻ cải thiện rõ rệt, kiểu thiết kế của châu Âu vẫn chú trọng cảm xúc từ thiết kế bên ngoài cho đến nội thất bên trong.",TÍCH CỰC,POS,0.9897,https://www.facebook.com/groups/gearupvn/posts/1124516135780186?locale=en_US,https://www.facebook.com/groups/gearupvn/posts/1124516135780186?locale=en_US
Mua xe vin phét là iu nước!,TIÊU CỰC,NEG,0.988,https://www.facebook.com/viettan/posts/v%E1%BB%81-h%E1%BB%87-th%E1%BB%91ng-c%E1%BA%A3nh-b%C3%A1o-v%C3%A0-phanh-t%E1%BB%B1-%C4%91%E1%BB%99ng-c%C3%B3-th%E1%BB%B1c-s%E1%BB%B1-nh%E1%BA%A1y-kh%C3%B4ng-th%C3%AC-ch%C6%B0a-r%C3%B5-nh%C6%B0ng-ch/938326885003986?locale=en_US,https://www.facebook.com/viettan/posts/v%E1%BB%81-h%E1%BB%87-th%E1%BB%91ng-c%E1%BA%A3nh-b%C3%A1o-v%C3%A0-phanh-t%E1%BB%B1-%C4%91%E1%BB%99ng-c%C3%B3-th%E1%BB%B1c-s%E1%BB%B1-nh%E1%BA%A1y-kh%C3%B4ng-th%C3%AC-ch%C6%B0a-r%C3%B5-nh%C6%B0ng-ch/938326885003986?locale=en_US
"828tr cọc tp vf8allnew ạ 
0843478789",TÍCH CỰC,POS,0.9891,https://www.facebook.com/groups/1167278443782686/posts/2512049449305572?locale=en_US,https://www.facebook.com/groups/1167278443782686/posts/2512049449305572?locale=en_US
"Vừa mới xem, test lên 18,5% luôn",TÍCH CỰC,POS,0.5688,https://www.facebook.com/groups/2732285143757175/posts/4549623462023325?locale=en_US,https://www.facebook.com/groups/2732285143757175/posts/4549623462023325?locale=en_US
Ở nắp đậy nó có đó,TRUNG TÍNH,NEU,0.8929,https://www.facebook.com/groups/345713636690072/posts/971611810766915?locale=en_US,https://www.facebook.com/groups/345713636690072/posts/971611810766915?locale=en_US
Bên em sẵn xe mời anh qua trải nghiệm thực tế ạ 0919192862,TÍCH CỰC,POS,0.9907,https://www.facebook.com/groups/230374825122219/posts/1412280213598335?locale=en_US,https://www.facebook.com/groups/230374825122219/posts/1412280213598335?locale=en_US
"ko có đâu các bác nhé! xe tôi lỗi cam 360 vào hãng từ 14-17 /6 mới lấy xe ra mà ko dc đồng nào các bác nhé, nếu tính từ 15 thì cũng 3 ngày lằn hãng mà vin nói ko dc , viết vậy nhưng làm lại khác , ko biết quản lý cấp cao của vin có biết điều này",TIÊU CỰC,NEG,0.9804,https://www.facebook.com/groups/vinfastvf9/posts/1446823722794857?locale=en_US,https://www.facebook.com/groups/vinfastvf9/posts/1446823722794857?locale=en_US
"Em chúa say đây, nhưng em thấy ngồi hàng ghế trên vẫn ổn mà c, với cả mình lái xe ít say lắm. Mua xe nhắn em nhé 0867747506",TÍCH CỰC,POS,0.9919,https://www.facebook.com/groups/1023069638660550/posts/1563192767981565?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1563192767981565?locale=en_US
Nếu mà rả ko dky nữa thì kệ mất mấy tr tiền cọc phí sửa xe các kiểu thì rả làm j,TIÊU CỰC,NEG,0.9874,https://www.facebook.com/groups/1113440630794262/posts/1598649325606721?locale=en_US,https://www.facebook.com/groups/1113440630794262/posts/1598649325606721?locale=en_US
VF3 hay 4 5 6 7 8 9 thay cặp phuộc sau là ổn.,TÍCH CỰC,POS,0.9465,https://www.facebook.com/groups/1023069638660550/posts/1482361642731345?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1482361642731345?locale=en_US
Quá khủng khiếp,TÍCH CỰC,POS,0.8631,https://www.facebook.com/tu.vietsaf/posts/-h%E1%BB%99p-s%E1%BB%91-cvt-hyundai-accent-blue-2014-2016-v%C3%A0-c%C3%A1c-l%E1%BB%97i-th%C6%B0%E1%BB%9Dng-g%E1%BA%B7p-d%C3%B2ng-xe-hyundai-/1159796555091308?locale=en_US,https://www.facebook.com/tu.vietsaf/posts/-h%E1%BB%99p-s%E1%BB%91-cvt-hyundai-accent-blue-2014-2016-v%C3%A0-c%C3%A1c-l%E1%BB%97i-th%C6%B0%E1%BB%9Dng-g%E1%BA%B7p-d%C3%B2ng-xe-hyundai-/1159796555091308?locale=en_US
.,TÍCH CỰC,POS,0.7322,https://www.facebook.com/groups/1023069638660550/posts/1419431645691012?locale=en_US,https://www.facebook.com/groups/1023069638660550/posts/1419431645691012?locale=en_US
